Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2026-04-30,1265.65,1272.1,1258.75,1270.7,24.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,5.05,14.1
2026-05-01,1277.35,1287.0,1277.0,1282.2,3630.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,4.85,-0.2
2026-05-04,1282.95,1286.1,1273.05,1276.75,5828.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.2,-11.05
2026-05-05,1275.05,1290.0,1275.05,1287.55,7455.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,12.5,18.7
2026-05-06,1294.4,1312.9,1294.4,1308.2,14163.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,13.8,1.3
2026-05-07,1310.85,1315.0,1302.15,1304.25,9892.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.6,-20.4
2026-05-08,1305.45,1328.0,1305.45,1324.95,12868.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,19.5,26.1
2026-05-11,1330.5,1374.9,1329.65,1369.05,17243.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,38.55,19.05
2026-05-12,1369.05,1393.95,1369.05,1390.15,21048.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,21.1,-17.45
2026-05-13,1400.05,1414.0,1395.1,1398.9,16596.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.15,-22.25
2026-05-14,1391.95,1398.2,1380.5,1385.45,12888.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.5,-5.35
2026-05-15,1380.8,1380.8,1333.7,1341.6,17728.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-39.2,-32.7
2026-05-18,1330.6,1354.0,1325.1,1348.25,11723.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,17.65,56.85
2026-05-19,1342.0,1348.2,1334.65,1337.55,8998.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-4.45,-22.1
2026-05-20,1332.05,1355.5,1332.0,1352.05,10136.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,20.0,24.45
2026-05-21,1352.35,1352.45,1333.4,1345.05,8391.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-7.3,-27.3
2026-05-22,1346.9,1354.05,1340.0,1344.7,10719.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.2,5.1
2026-05-25,1349.0,1352.3,1337.9,1347.55,4384.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.45,0.75
2026-05-26,1341.9,1343.9,1330.3,1333.0,5028.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-8.9,-7.45
2026-05-27,1342.0,1342.0,1315.8,1319.05,2484.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-22.95,-14.05
2026-05-28,1322.85,1338.4,1322.3,1337.5,456.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,14.65,37.6
2026-05-29,1335.5,1339.2,1329.05,1331.45,202.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-4.05,-18.7
2026-06-01,1354.05,1368.75,1352.1,1365.8,11329.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,11.75,15.8
2026-06-02,1370.0,1384.8,1364.0,1379.3,10875.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,9.3,-2.45
2026-06-03,1380.7,1387.2,1366.0,1367.9,12376.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-12.8,-22.1
2026-06-04,1365.2,1379.0,1360.0,1376.35,9787.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,11.15,23.95
2026-06-05,1372.3,1372.3,1331.0,1336.15,16186.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-36.15,-47.3
2026-06-08,1338.25,1344.7,1318.5,1335.6,13184.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.65,33.5
2026-06-09,1334.2,1348.65,1323.1,1327.65,12727.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.55,-3.9
2026-06-10,1324.65,1327.5,1308.1,1313.55,13394.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.1,-4.55
2026-06-11,1308.7,1330.25,1305.2,1325.0,11376.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,16.3,27.4
2026-06-12,1335.0,1340.95,1327.5,1335.35,9337.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,0.35,-15.95
2026-06-15,1344.0,1349.5,1337.6,1340.75,7603.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-3.25,-3.6
2026-06-16,1335.35,1340.0,1328.35,1337.6,7785.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,2.25,5.5
2026-06-17,1338.95,1343.25,1334.0,1338.15,6063.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-0.8,-3.05
2026-06-18,1334.15,1334.15,1320.4,1321.8,8010.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-12.35,-11.55
2026-06-19,1316.5,1316.55,1298.1,1309.6,10610.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.9,5.45
2026-06-22,1309.0,1320.95,1309.0,1315.3,8054.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.3,13.2
2026-06-23,1308.25,1309.05,1275.0,1281.8,12328.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-26.45,-32.75
2026-06-24,1260.65,1282.0,1221.0,1223.3,11165.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-37.35,-10.9
2026-06-25,1225.5,1252.0,1225.4,1241.15,6510.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,15.65,53.0
2026-06-26,1248.95,1252.8,1240.0,1247.2,1846.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.75,-17.4
2026-06-29,1253.15,1259.55,1242.95,1244.55,615.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-8.6,-6.85
2026-06-30,1243.5,1261.5,1243.5,1259.05,572.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,15.55,24.15
2026-07-01,1265.15,1276.8,1256.05,1272.25,10187.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,7.1,-8.45
2026-07-02,1268.25,1284.0,1266.2,1275.0,9344.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.75,-0.35
2026-07-03,1284.35,1289.5,1279.3,1284.8,6721.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,0.45,-6.3
2026-07-06,1284.8,1289.95,1280.0,1287.4,7066.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,2.6,2.15
2026-07-07,1285.25,1286.2,1273.1,1276.05,8872.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.2,-11.8
2026-07-08,1278.1,1281.85,1258.2,1268.1,10750.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-10.0,-0.8
2026-07-09,1267.1,1297.0,1264.0,1292.8,11519.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,25.7,35.7
2026-07-10,1299.6,1303.9,1289.8,1293.6,8951.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-6.0,-31.7
2026-07-13,1288.6,1304.6,1283.8,1296.3,8320.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,7.7,13.7
2026-07-14,1300.75,1320.0,1300.0,1311.9,10208.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,11.15,3.45
2026-07-15,1313.0,1317.8,1305.1,1311.75,8063.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.25,-12.4
2026-07-16,1317.5,1340.0,1307.6,1308.5,7260.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.0,-7.75
2026-07-17,1304.1,1304.6,1291.0,1302.35,7997.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-1.75,7.25
2026-07-20,1307.45,1315.85,1302.8,1314.15,6195.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,6.7,8.45
2026-07-21,1318.05,1342.9,1317.1,1340.3,10308.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,22.25,15.55
2026-07-22,1341.05,1346.55,1333.6,1336.7,9559.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-4.35,-26.6
2026-07-23,1340.5,1346.55,1315.55,1319.25,9903.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-21.25,-16.9
2026-07-24,1317.55,1326.45,1310.85,1320.75,10749.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,3.2,24.45
2026-07-27,1323.05,1329.5,1319.1,1324.4,4954.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,1.35,-1.85
2026-07-28,1319.65,1320.2,1309.0,1311.35,4873.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-8.3,-9.65
2026-07-29,1308.6,1315.65,1302.8,1313.3,1525.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,4.7,13.0
2026-07-30,1322.2,1331.9,1315.6,1330.95,415.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,8.75,4.05
2026-07-31,1333.8,1340.75,1332.0,1335.9,290.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,2.1,-6.65
2026-08-03,1345.6,1350.0,1338.2,1347.25,9695.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,1.65,-0.45
2026-08-04,1349.75,1369.7,1349.75,1365.0,10094.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,15.25,13.6
2026-08-05,1365.0,1374.8,1360.55,1373.8,9892.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,8.8,-6.45
2026-08-06,1378.45,1396.55,1369.2,1376.0,16607.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-2.45,-11.25
2026-08-07,1382.0,1388.2,1364.5,1365.5,11610.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-16.5,-14.05
2026-08-10,1366.45,1380.5,1365.75,1376.95,8433.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,10.5,27.0
2026-08-11,1379.9,1385.8,1375.9,1379.15,6709.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-0.75,-11.25
2026-08-12,1384.85,1386.65,1374.3,1375.2,7156.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-9.65,-8.9
2026-08-13,1372.05,1378.7,1357.55,1375.85,10632.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,3.8,13.45
